5413.330078	-8.62	73.02	0.96
5439.996582	-8.60	72.59	0.89
5466.663086	-8.58	72.13	0.91
5493.329590	-8.56	71.61	0.95
5519.996094	-8.56	71.06	0.94
5546.662598	-8.56	70.52	0.91
5573.329102	-8.55	69.97	0.95
5599.995605	-8.54	69.39	0.96
5626.662109	-8.53	68.76	0.96
5653.328613	-8.53	68.10	0.95
5679.995117	-8.54	67.43	0.91
5706.661621	-8.55	66.76	0.93
5733.328125	-8.55	66.06	0.87
5759.994629	-8.57	65.37	0.87
5786.661133	-8.59	64.74	0.72
5813.327637	-8.59	64.14	0.79
5839.994141	-8.60	63.48	0.90
5866.660645	-8.62	62.78	0.91
5893.327148	-8.63	62.06	0.90
5919.993652	-8.63	61.28	0.83
5946.660156	-8.65	60.48	0.95
5973.326660	-8.67	59.66	0.98
5999.993164	-8.70	58.83	0.97
6026.659668	-8.73	58.01	0.88
6053.326172	-8.77	57.20	0.81
6079.992676	-8.80	56.32	0.94
6106.659180	-8.85	55.36	0.93
6133.325684	-8.91	54.39	0.92
6159.992188	-8.97	53.43	0.86
6186.658691	-9.01	52.43	0.88
6213.325195	-9.08	51.40	0.94
6239.991699	-9.17	50.37	0.88
6266.658203	-9.28	49.38	0.71
6293.324707	-9.40	48.41	0.68
6319.991211	-9.50	47.43	0.91
6346.657715	-9.62	46.46	0.90
6373.324219	-9.74	45.49	0.82
6399.990723	-9.84	44.56	0.55
6426.657227	-9.91	43.59	0.86
6453.323730	-9.99	42.53	0.95
6479.990234	-10.09	41.45	0.96
6506.656738	-10.21	40.39	0.89
6533.323242	-10.33	39.35	0.74
6559.989746	-10.45	38.30	0.90
6586.656250	-10.58	37.26	0.95
6613.322754	-10.71	36.25	0.80
6639.989258	-10.84	35.28	0.56
6666.655762	-10.95	34.27	0.78
6693.322266	-11.06	33.19	0.88
6719.988770	-11.17	32.09	0.94
6746.655273	-11.27	30.98	0.89
6773.321777	-11.36	29.85	0.88
6799.988281	-11.47	28.65	0.85
6826.654785	-11.61	27.45	0.84
6853.321289	-11.76	26.30	0.83
6879.987793	-11.91	25.20	0.69
6906.654297	-12.05	24.09	0.84
6933.320801	-12.20	22.99	0.83
6959.987305	-12.35	21.90	0.84
6986.653809	-12.50	20.81	0.78
7013.320313	-12.63	19.71	0.77
7039.986816	-12.77	18.57	0.90
