10.742188	-16.62	-83.45	0.22
11.718750	-20.68	143.27	0.51
12.695313	-24.24	163.35	0.52
13.671875	-22.89	-176.96	0.46
14.648438	-24.89	98.60	0.17
15.625000	-28.68	94.46	0.15
16.601563	-31.73	143.88	0.49
17.578125	-26.91	144.92	0.31
18.554688	-25.07	135.14	0.39
19.531250	-21.36	123.32	0.47
20.507813	-18.24	123.94	0.54
21.484375	-20.01	117.91	0.50
22.460938	-20.28	110.22	0.65
23.437500	-20.46	129.42	0.22
24.414063	-17.38	130.41	0.24
25.390625	-15.64	117.69	0.26
26.367188	-16.79	122.26	0.40
27.343750	-19.40	130.91	0.52
28.320313	-20.84	150.05	0.32
29.296875	-21.19	155.03	0.62
30.273438	-21.04	161.07	0.87
31.250000	-20.28	165.32	0.85
32.226563	-18.85	172.63	0.69
33.203125	-17.72	177.25	0.62
34.179688	-17.39	176.03	0.82
35.156250	-16.94	166.68	0.77
36.132813	-15.48	155.32	0.47
37.109375	-14.13	140.00	0.34
38.085938	-13.36	148.14	0.55
39.062500	-12.89	151.05	0.73
40.039063	-12.64	143.73	0.63
41.015625	-12.21	133.44	0.55
41.992188	-11.10	123.85	0.71
42.968750	-10.39	117.34	0.85
43.945313	-10.70	115.51	0.74
44.921875	-11.95	115.78	0.61
45.898438	-13.57	117.49	0.51
46.875000	-15.64	122.59	0.39
47.851563	-17.03	129.88	0.55
48.828125	-17.51	136.21	0.86
49.804688	-17.56	140.67	0.69
50.781250	-17.19	143.77	0.71
51.757813	-16.24	145.67	0.83
52.734375	-15.14	146.80	0.88
53.710938	-14.00	146.58	0.86
54.687500	-12.85	146.01	0.86
55.664063	-11.83	145.34	0.93
56.640625	-10.83	144.03	0.95
57.617188	-9.89	141.86	0.94
58.593750	-9.06	139.20	0.88
59.570313	-8.47	137.36	0.90
60.546875	-8.33	136.23	0.86
61.523438	-8.71	135.02	0.92
62.500000	-9.05	133.70	0.97
63.476563	-9.44	132.74	0.98
64.453125	-9.89	132.17	0.89
65.429688	-10.31	131.73	0.89
66.406250	-10.66	131.02	0.96
67.382813	-11.05	130.84	0.93
68.359375	-11.49	131.26	0.89
69.335938	-11.96	131.95	0.87
70.312500	-12.40	132.80	0.86
71.289063	-12.59	133.88	0.85
72.265625	-12.60	135.07	0.90
73.242188	-12.59	136.23	0.96
74.218750	-12.52	137.26	0.94
75.195313	-12.45	138.03	0.94
76.171875	-12.25	138.66	0.98
77.148438	-12.04	139.24	0.99
78.125000	-11.82	139.77	0.99
79.101563	-11.53	140.25	0.99
80.078125	-11.19	140.60	0.98
81.054688	-10.83	140.82	0.96
82.031250	-10.44	140.92	0.98
83.007813	-10.02	140.94	0.98
83.984375	-9.58	140.87	0.99
84.960938	-9.12	140.69	0.99
85.937500	-8.58	140.42	0.96
86.914063	-7.95	140.06	0.95
87.890625	-7.34	139.45	0.98
88.867188	-6.73	138.68	1.00
89.843750	-6.20	137.79	1.00
90.820313	-5.70	136.79	0.99
91.796875	-5.23	135.73	1.00
92.773438	-4.78	134.58	1.00
93.750000	-4.32	133.39	1.00
94.726563	-3.87	132.14	0.99
95.703125	-3.41	130.80	1.00
96.679688	-2.96	129.41	1.00
97.656250	-2.52	127.99	1.00
98.632813	-2.08	126.51	1.00
99.609375	-1.63	124.95	1.00
100.585938	-1.16	123.35	0.99
101.562500	-0.70	121.69	1.00
102.539063	-0.26	119.95	1.00
103.515625	0.19	118.13	0.99
104.492188	0.63	116.22	0.99
105.468750	1.07	114.21	0.99
106.445313	1.51	112.13	1.00
107.421875	1.94	109.99	1.00
108.398438	2.32	107.77	1.00
109.375000	2.67	105.49	1.00
