10.742188	-15.42	151.80	0.69
11.718750	-15.61	156.68	0.55
12.695313	-23.63	111.42	0.36
13.671875	-27.83	83.74	0.21
14.648438	-31.35	99.04	0.39
15.625000	-36.39	155.09	0.48
16.601563	-31.96	-176.82	0.60
17.578125	-31.97	177.73	0.63
18.554688	-25.54	-178.52	0.38
19.531250	-18.93	-176.09	0.59
20.507813	-16.09	158.46	0.38
21.484375	-14.55	119.90	0.43
22.460938	-15.33	90.87	0.29
23.437500	-16.87	-33.22	0.41
24.414063	-13.58	-47.56	0.56
25.390625	-13.19	-22.91	0.39
26.367188	-15.68	-6.81	0.33
27.343750	-15.54	40.03	0.29
28.320313	-14.45	92.28	0.24
29.296875	-13.89	108.79	0.46
30.273438	-15.46	154.40	0.32
31.250000	-16.50	174.60	0.42
32.226563	-16.91	-175.51	0.22
33.203125	-17.41	-168.45	0.22
34.179688	-16.43	-166.25	0.46
35.156250	-16.61	-166.71	0.48
36.132813	-16.29	-168.00	0.68
37.109375	-15.00	-169.51	0.70
38.085938	-13.32	-172.82	0.73
39.062500	-12.28	-176.45	0.68
40.039063	-11.36	179.36	0.83
41.015625	-10.53	174.71	0.81
41.992188	-10.16	170.33	0.79
42.968750	-9.93	167.00	0.61
43.945313	-10.60	161.73	0.73
44.921875	-12.13	159.43	0.72
45.898438	-14.45	161.66	0.50
46.875000	-16.34	164.99	0.62
47.851563	-16.96	168.57	0.87
48.828125	-16.91	171.76	0.72
49.804688	-16.05	174.21	0.71
50.781250	-14.74	175.85	0.86
51.757813	-13.70	177.55	0.84
52.734375	-12.37	179.36	0.78
53.710938	-10.86	-179.62	0.75
54.687500	-9.33	-178.68	0.77
55.664063	-7.82	-177.67	0.69
56.640625	-6.66	-177.27	0.46
57.617188	-5.93	-177.53	0.38
58.593750	-5.68	179.72	0.61
59.570313	-5.64	174.71	0.57
60.546875	-5.93	168.04	0.62
61.523438	-6.40	160.86	0.79
62.500000	-6.93	155.07	0.89
63.476563	-7.76	151.27	0.84
64.453125	-8.68	148.58	0.85
65.429688	-9.48	146.49	0.92
66.406250	-10.21	145.01	0.92
67.382813	-10.86	144.11	0.91
68.359375	-11.43	143.80	0.86
69.335938	-11.82	144.03	0.60
70.312500	-12.07	144.30	0.73
71.289063	-12.29	144.37	0.85
72.265625	-12.41	144.45	0.92
73.242188	-12.37	144.56	0.95
74.218750	-12.19	144.72	0.97
75.195313	-11.95	144.91	0.98
76.171875	-11.64	145.04	0.99
77.148438	-11.32	145.14	0.99
78.125000	-10.95	145.15	0.99
79.101563	-10.57	145.09	0.99
80.078125	-10.17	144.94	0.98
81.054688	-9.76	144.74	0.99
82.031250	-9.33	144.48	1.00
83.007813	-8.89	144.15	0.99
83.984375	-8.43	143.78	0.99
84.960938	-7.93	143.38	1.00
85.937500	-7.38	142.92	0.99
86.914063	-6.80	142.38	0.99
87.890625	-6.19	141.68	0.97
88.867188	-5.56	140.84	0.99
89.843750	-5.01	139.87	0.99
90.820313	-4.52	138.77	0.98
91.796875	-4.03	137.62	0.99
92.773438	-3.56	136.41	0.99
93.750000	-3.09	135.17	0.99
94.726563	-2.64	133.85	0.99
95.703125	-2.22	132.44	1.00
96.679688	-1.78	130.98	1.00
97.656250	-1.35	129.46	1.00
98.632813	-0.92	127.88	1.00
99.609375	-0.48	126.24	1.00
100.585938	-0.05	124.54	1.00
101.562500	0.38	122.78	1.00
102.539063	0.80	120.96	1.00
103.515625	1.23	119.09	0.99
104.492188	1.66	117.18	1.00
105.468750	2.08	115.22	0.99
106.445313	2.47	113.17	1.00
107.421875	2.82	111.04	1.00
108.398438	3.15	108.86	1.00
109.375000	3.45	106.61	1.00
110.351563	3.73	104.31	1.00
111.328125	3.98	102.00	1.00
112.304688	4.21	99.68	1.00
113.281250	4.39	97.31	1.00
114.257813	4.53	94.88	0.99
115.234375	4.60	92.44	0.99
116.210938	4.59	90.00	0.99
117.187500	4.49	87.66	0.98
118.164063	4.32	85.53	0.98
119.140625	4.13	83.58	0.97
120.117188	3.96	81.76	0.97
121.093750	3.82	80.00	0.99
122.070313	3.69	78.27	0.99
123.046875	3.53	76.57	0.99
124.023438	3.34	75.01	1.00
125.000000	3.12	73.60	1.00
125.976563	2.89	72.32	1.00
126.953125	2.66	71.17	0.99
127.929688	2.43	70.13	0.99
128.906250	2.21	69.23	0.98
129.882813	2.05	68.43	0.97
130.859375	1.97	67.70	0.99
131.835938	1.96	66.97	0.99
132.812500	2.01	66.21	1.00
133.789063	2.09	65.41	1.00
134.765625	2.19	64.56	1.00
135.742188	2.29	63.65	0.99
136.718750	2.39	62.67	0.99
137.695313	2.47	61.61	0.99
138.671875	2.43	59.77	0.98
140.625000	2.22	57.72	0.96
142.578125	1.51	55.50	0.97
144.531250	0.47	54.28	0.94
146.484375	-0.64	53.94	0.90
148.437500	-1.63	54.18	0.79
150.390625	-2.11	54.65	0.86
152.343750	-1.95	55.08	0.96
154.296875	-1.40	55.34	0.97
156.250000	-0.57	55.35	0.96
158.203125	0.25	54.85	0.99
160.156250	1.01	53.88	0.99
162.109375	1.71	52.50	0.99
164.062500	2.34	50.75	0.99
166.015625	2.85	48.64	0.99
167.968750	3.23	46.17	1.00
169.921875	3.45	43.49	0.99
171.875000	3.50	40.61	0.98
173.828125	3.32	37.71	0.97
175.781250	2.91	35.07	0.97
177.734375	2.38	32.86	0.99
179.687500	1.73	31.09	0.98
181.640625	0.91	29.82	0.97
183.593750	0.05	29.07	0.95
185.546875	-0.73	28.65	0.92
187.500000	-1.31	28.44	0.90
189.453125	-1.68	28.25	0.95
191.406250	-2.00	28.02	0.97
193.359375	-2.37	27.87	0.94
195.312500	-2.75	27.96	0.90
197.265625	-3.03	28.24	0.92
199.218750	-3.17	28.63	0.92
201.171875	-3.12	29.03	0.95
203.125000	-2.91	29.35	0.97
205.078125	-2.65	29.49	0.99
207.031250	-2.40	29.46	0.99
208.984375	-2.19	29.26	0.99
210.937500	-2.05	28.91	0.99
212.890625	-1.98	28.47	0.98
214.843750	-2.01	28.02	0.98
216.796875	-2.16	27.61	0.98
218.750000	-2.38	27.36	0.98
220.703125	-2.61	27.26	0.97
222.656250	-2.81	27.26	0.95
224.609375	-2.97	27.36	0.96
226.562500	-3.10	27.45	0.99
228.515625	-3.24	27.54	0.99
230.468750	-3.40	27.67	0.99
232.421875	-3.61	27.81	0.98
234.375000	-3.88	28.05	0.96
