10.742188	-17.59	117.79	0.48
11.718750	-19.91	143.43	0.46
12.695313	-29.33	150.32	0.38
13.671875	-33.04	165.95	0.66
14.648438	-34.80	-172.25	0.61
15.625000	-35.87	-170.58	0.43
16.601563	-35.39	-167.51	0.67
17.578125	-34.48	-166.28	0.62
18.554688	-29.21	-163.67	0.54
19.531250	-22.18	-159.75	0.35
20.507813	-18.23	-163.75	0.41
21.484375	-18.71	-165.51	0.58
22.460938	-17.32	-158.95	0.43
23.437500	-12.48	-155.85	0.52
24.414063	-6.90	-141.63	0.13
25.390625	-7.34	-127.23	0.09
26.367188	-12.08	-124.41	0.23
27.343750	-16.53	-157.00	0.28
28.320313	-19.53	-162.26	0.36
29.296875	-20.07	-160.77	0.12
30.273438	-19.46	-152.96	0.67
31.250000	-19.74	-154.68	0.47
32.226563	-20.16	-156.31	0.31
33.203125	-18.88	-160.14	0.64
34.179688	-17.11	-165.05	0.66
35.156250	-15.86	-170.20	0.73
36.132813	-15.72	-173.33	0.61
37.109375	-15.25	-177.27	0.62
38.085938	-14.75	179.88	0.78
39.062500	-13.73	177.12	0.80
40.039063	-12.65	172.91	0.75
41.015625	-11.76	167.66	0.85
41.992188	-11.18	164.34	0.80
42.968750	-11.03	161.43	0.73
43.945313	-11.90	160.12	0.86
44.921875	-13.33	161.02	0.78
45.898438	-15.57	162.89	0.27
46.875000	-16.86	164.87	0.43
47.851563	-17.04	166.20	0.78
48.828125	-16.52	166.46	0.91
49.804688	-15.81	166.11	0.86
50.781250	-14.81	165.47	0.88
51.757813	-13.66	165.12	0.88
52.734375	-12.53	165.04	0.86
53.710938	-11.47	164.07	0.82
54.687500	-10.77	162.91	0.87
55.664063	-10.08	161.34	0.93
56.640625	-9.52	159.28	0.93
57.617188	-9.08	156.75	0.86
58.593750	-8.79	153.67	0.77
59.570313	-8.67	149.68	0.91
60.546875	-8.68	146.15	0.96
61.523438	-8.74	143.13	0.95
62.500000	-8.91	140.54	0.97
63.476563	-9.27	138.79	0.98
64.453125	-9.69	137.54	0.94
65.429688	-10.18	136.78	0.89
66.406250	-10.94	136.76	0.89
67.382813	-11.59	136.73	0.89
68.359375	-12.16	136.90	0.90
69.335938	-12.39	137.37	0.84
70.312500	-12.38	138.12	0.91
71.289063	-12.29	139.06	0.97
72.265625	-12.19	139.98	0.96
73.242188	-12.12	140.89	0.92
74.218750	-11.97	141.74	0.95
75.195313	-11.61	142.52	0.99
76.171875	-11.18	143.22	1.00
77.148438	-10.74	143.80	1.00
78.125000	-10.30	144.24	0.99
79.101563	-9.86	144.55	1.00
