10.742188	-14.41	166.08	0.21
11.718750	-12.04	177.47	0.65
12.695313	-19.23	167.59	0.27
13.671875	-25.88	123.14	0.59
14.648438	-26.70	2.06	0.30
15.625000	-26.85	-16.37	0.24
16.601563	-26.50	-107.55	0.35
17.578125	-23.77	-21.59	0.06
18.554688	-22.72	-7.66	0.48
19.531250	-18.48	-5.21	0.14
20.507813	-13.93	-5.60	0.19
21.484375	-13.92	30.93	0.33
22.460938	-15.69	70.29	0.73
23.437500	-17.36	55.22	0.41
24.414063	-16.22	23.91	0.12
25.390625	-16.66	-6.72	0.52
26.367188	-20.18	-12.59	0.25
27.343750	-21.89	-26.02	0.34
28.320313	-22.21	-88.08	0.35
29.296875	-22.73	-117.58	0.29
30.273438	-22.19	-125.81	0.33
31.250000	-20.19	-128.75	0.58
32.226563	-18.06	-131.70	0.69
33.203125	-16.73	-138.26	0.53
34.179688	-16.97	-143.81	0.67
35.156250	-16.95	-147.51	0.78
36.132813	-17.00	-150.17	0.76
37.109375	-16.62	-152.96	0.45
38.085938	-15.66	-157.18	0.36
39.062500	-13.83	-164.00	0.55
40.039063	-12.91	-172.46	0.77
41.015625	-12.94	-176.71	0.86
41.992188	-12.89	178.25	0.70
42.968750	-13.21	172.73	0.61
43.945313	-14.46	167.34	0.57
44.921875	-15.78	163.89	0.60
45.898438	-16.45	161.37	0.83
46.875000	-17.09	161.34	0.65
47.851563	-17.37	162.62	0.80
48.828125	-17.53	163.55	0.79
49.804688	-17.01	164.08	0.79
50.781250	-16.40	163.45	0.77
51.757813	-15.38	162.98	0.69
52.734375	-14.02	162.57	0.87
53.710938	-12.85	161.61	0.89
54.687500	-11.70	159.87	0.80
55.664063	-10.92	157.27	0.91
56.640625	-10.21	154.66	0.94
57.617188	-9.53	151.52	0.92
58.593750	-8.92	148.40	0.86
59.570313	-8.47	145.72	0.96
60.546875	-8.15	142.95	0.98
61.523438	-8.10	139.92	0.91
62.500000	-8.17	136.76	0.91
63.476563	-8.50	134.59	0.92
64.453125	-8.96	132.91	0.92
65.429688	-9.63	132.30	0.90
66.406250	-10.30	132.33	0.98
67.382813	-11.04	132.83	0.99
68.359375	-11.78	133.73	0.96
69.335938	-12.36	134.93	0.95
70.312500	-12.67	136.25	0.96
71.289063	-12.68	137.55	0.94
72.265625	-12.47	138.79	0.97
73.242188	-12.30	139.82	0.97
74.218750	-12.07	140.76	0.98
75.195313	-11.76	141.62	0.99
76.171875	-11.42	142.29	0.99
77.148438	-11.04	142.82	0.98
78.125000	-10.64	143.23	0.97
79.101563	-10.21	143.55	0.99
80.078125	-9.77	143.73	0.99
81.054688	-9.34	143.76	0.99
82.031250	-8.90	143.67	0.99
83.007813	-8.45	143.51	0.99
83.984375	-7.99	143.28	0.99
84.960938	-7.49	142.95	0.99
85.937500	-6.96	142.52	0.99
86.914063	-6.40	141.98	0.99
87.890625	-5.83	141.25	0.99
88.867188	-5.25	140.37	0.99
89.843750	-4.72	139.35	0.99
90.820313	-4.24	138.24	0.99
91.796875	-3.79	137.10	1.00
92.773438	-3.35	135.91	1.00
93.750000	-2.92	134.65	1.00
94.726563	-2.48	133.35	1.00
95.703125	-2.04	132.01	1.00
96.679688	-1.59	130.62	1.00
97.656250	-1.14	129.18	1.00
98.632813	-0.70	127.69	1.00
99.609375	-0.25	126.14	1.00
100.585938	0.21	124.54	1.00
101.562500	0.66	122.89	1.00
102.539063	1.10	121.16	1.00
103.515625	1.55	119.38	1.00
104.492188	1.98	117.53	1.00
105.468750	2.40	115.62	1.00
106.445313	2.80	113.63	1.00
107.421875	3.18	111.58	1.00
108.398438	3.53	109.45	1.00
109.375000	3.86	107.25	1.00
110.351563	4.15	104.98	1.00
111.328125	4.41	102.67	1.00
112.304688	4.63	100.33	1.00
113.281250	4.82	97.95	1.00
114.257813	4.96	95.50	1.00
115.234375	5.03	92.99	0.99
116.210938	5.01	90.52	0.99
117.187500	4.89	88.08	0.98
118.164063	4.69	85.84	0.99
119.140625	4.44	83.86	0.99
120.117188	4.18	82.06	0.99
121.093750	3.92	80.40	0.99
122.070313	3.67	78.84	0.99
123.046875	3.40	77.39	1.00
124.023438	3.13	76.07	0.99
125.000000	2.84	74.90	0.99
125.976563	2.57	73.85	0.99
126.953125	2.31	72.90	0.97
127.929688	2.07	72.08	0.98
128.906250	1.88	71.35	0.98
129.882813	1.76	70.67	0.98
130.859375	1.72	70.02	0.99
131.835938	1.75	69.37	0.99
132.812500	1.82	68.70	1.00
133.789063	1.92	67.97	1.00
134.765625	2.03	67.21	1.00
135.742188	2.14	66.39	0.99
136.718750	2.24	65.51	1.00
137.695313	2.31	64.56	0.99
138.671875	2.29	62.99	0.99
140.625000	2.06	61.36	0.96
142.578125	1.34	59.63	0.95
144.531250	0.35	58.79	0.95
146.484375	-0.66	58.63	0.87
148.437500	-1.38	58.85	0.80
150.390625	-1.47	59.17	0.95
152.343750	-1.13	59.37	0.98
154.296875	-0.55	59.36	0.98
156.250000	0.19	59.06	0.98
158.203125	0.92	58.32	0.99
160.156250	1.61	57.18	1.00
162.109375	2.24	55.73	0.99
164.062500	2.82	53.98	0.99
166.015625	3.29	51.92	1.00
167.968750	3.62	49.55	0.99
169.921875	3.80	46.95	0.99
171.875000	3.77	44.22	0.97
173.828125	3.50	41.54	0.95
175.781250	3.05	39.35	0.98
177.734375	2.54	37.47	0.99
179.687500	1.93	35.96	0.97
181.640625	1.18	34.87	0.97
183.593750	0.42	34.24	0.98
185.546875	-0.29	33.99	0.88
187.500000	-0.81	33.87	0.96
189.453125	-1.13	33.78	0.96
191.406250	-1.39	33.64	0.98
193.359375	-1.65	33.58	0.97
195.312500	-1.88	33.67	0.96
197.265625	-2.02	33.87	0.98
199.218750	-2.02	34.11	0.98
201.171875	-1.88	34.28	0.98
203.125000	-1.63	34.36	0.99
205.078125	-1.34	34.28	0.99
207.031250	-1.06	33.99	0.99
208.984375	-0.84	33.50	0.99
210.937500	-0.73	32.91	0.99
212.890625	-0.71	32.28	0.99
214.843750	-0.78	31.64	0.98
216.796875	-0.94	31.10	0.99
218.750000	-1.14	30.73	1.00
220.703125	-1.36	30.48	0.99
222.656250	-1.57	30.33	0.98
224.609375	-1.75	30.26	0.98
226.562500	-1.91	30.21	0.99
228.515625	-2.09	30.19	0.99
230.468750	-2.30	30.20	0.98
232.421875	-2.53	30.28	0.99
234.375000	-2.77	30.53	0.98
236.328125	-3.00	30.93	0.96
238.281250	-3.17	31.45	0.96
240.234375	-3.27	31.96	0.97
242.187500	-3.32	32.44	0.95
244.140625	-3.34	32.93	0.97
246.093750	-3.31	33.48	0.94
248.046875	-3.17	34.04	0.92
250.000000	-2.91	34.55	0.97
251.953125	-2.59	34.94	0.98
253.906250	-2.28	35.17	0.99
255.859375	-1.96	35.29	0.99
257.812500	-1.64	35.28	0.99
259.765625	-1.34	35.13	0.98
261.718750	-1.06	34.87	0.98
263.671875	-0.80	34.48	0.99
265.625000	-0.61	33.94	0.99
267.578125	-0.49	33.34	0.99
269.531250	-0.43	32.70	0.99
271.484375	-0.42	32.10	0.99
273.437500	-0.47	31.58	0.98
275.390625	-0.54	31.18	0.98
277.343750	-0.63	30.83	0.97
281.250000	-0.61	30.60	0.95
285.156250	-0.41	30.21	0.97
289.062500	-0.34	29.43	0.97
292.968750	-0.42	28.61	0.99
296.875000	-0.63	27.93	0.98
300.781250	-0.94	27.57	0.92
304.687500	-1.14	27.43	0.95
308.593750	-1.13	27.26	0.98
312.500000	-1.09	26.96	0.98
316.406250	-1.13	26.59	0.99
320.312500	-1.29	26.35	0.99
324.218750	-1.53	26.35	0.99
328.125000	-1.80	26.61	0.97
332.031250	-2.03	27.16	0.87
335.937500	-2.02	27.86	0.81
339.843750	-1.73	28.43	0.87
343.750000	-1.44	28.71	0.95
347.656250	-1.23	28.74	0.98
351.562500	-1.04	28.73	0.96
355.468750	-0.82	28.70	0.98
359.375000	-0.55	28.50	0.98
363.281250	-0.35	28.10	0.98
367.187500	-0.24	27.61	0.97
371.093750	-0.24	27.21	0.97
375.000000	-0.25	27.00	0.94
378.906250	-0.15	26.83	0.98
382.812500	0.02	26.56	0.98
386.718750	0.22	26.14	0.95
390.625000	0.37	25.54	0.96
394.531250	0.41	25.01	0.94
398.437500	0.47	24.56	0.95
402.343750	0.63	24.07	0.93
406.250000	0.79	23.40	0.97
410.156250	0.87	22.57	0.99
414.062500	0.87	21.66	0.98
417.968750	0.74	20.85	0.97
